date,cash_$,invested_$,equity_$,open_positions,deposited_$
2025-05-25,45384.5,25942.09,71326.59,3,11000.0
2025-05-26,45384.5,25942.09,71326.59,3,11000.0
2025-05-27,0.0,73823.02,73823.02,7,11000.0
2025-05-28,0.0,76037.71,76037.71,7,11000.0
2025-05-29,3356.26,75261.41,78617.68,7,11000.0
2025-05-30,0.0,78617.68,78617.68,8,11000.0
2025-05-31,0.0,78617.68,78617.68,8,11000.0
2025-06-01,200.0,78617.68,78817.68,8,11200.0
2025-06-02,3907.33,75261.41,79168.74,7,11200.0
2025-06-03,3907.33,75261.41,79168.74,7,11200.0
2025-06-04,16879.24,63468.76,80348.01,6,11200.0
2025-06-05,16879.24,63468.76,80348.01,6,11200.0
2025-06-06,16879.24,63468.76,80348.01,6,11200.0
2025-06-07,16879.24,63468.76,80348.01,6,11200.0
2025-06-08,16879.24,63468.76,80348.01,6,11200.0
2025-06-09,29060.04,52395.31,81455.35,5,11200.0
2025-06-10,50284.16,33939.56,84223.72,4,11200.0
2025-06-11,50284.16,33939.56,84223.72,4,11200.0
2025-06-12,50284.16,33939.56,84223.72,4,11200.0
2025-06-13,50284.16,33939.56,84223.72,4,11200.0
2025-06-14,50284.16,33939.56,84223.72,4,11200.0
2025-06-15,50284.16,33939.56,84223.72,4,11200.0
2025-06-16,50284.16,33939.56,84223.72,4,11200.0
2025-06-17,50284.16,33939.56,84223.72,4,11200.0
2025-06-18,50284.16,33939.56,84223.72,4,11200.0
2025-06-19,50284.16,33939.56,84223.72,4,11200.0
2025-06-20,50284.16,33939.56,84223.72,4,11200.0
2025-06-21,50284.16,33939.56,84223.72,4,11200.0
2025-06-22,50284.16,33939.56,84223.72,4,11200.0
2025-06-23,20805.86,63417.86,84223.72,6,11200.0
2025-06-24,53868.72,33939.56,87808.28,4,11200.0
2025-06-25,27526.24,60282.04,87808.28,6,11200.0
2025-06-26,40343.44,48036.72,88380.16,4,11200.0
2025-06-27,27086.42,61293.74,88380.16,5,11200.0
2025-06-28,27086.42,61293.74,88380.16,5,11200.0
2025-06-29,27086.42,61293.74,88380.16,5,11200.0
2025-06-30,12288.25,75982.24,88270.49,6,11200.0
2025-07-01,37897.55,53887.2,91784.74,5,11400.0
2025-07-02,37897.55,53887.2,91784.74,5,11400.0
2025-07-03,37897.55,53887.2,91784.74,5,11400.0
2025-07-04,37897.55,53887.2,91784.74,5,11400.0
2025-07-05,37897.55,53887.2,91784.74,5,11400.0
2025-07-06,37897.55,53887.2,91784.74,5,11400.0
2025-07-07,37897.55,53887.2,91784.74,5,11400.0
2025-07-08,37897.55,53887.2,91784.74,5,11400.0
2025-07-09,37897.55,53887.2,91784.74,5,11400.0
2025-07-10,52462.18,40646.62,93108.8,4,11400.0
2025-07-11,52462.18,40646.62,93108.8,4,11400.0
2025-07-12,52462.18,40646.62,93108.8,4,11400.0
2025-07-13,52462.18,40646.62,93108.8,4,11400.0
2025-07-14,52462.18,40646.62,93108.8,4,11400.0
2025-07-15,52462.18,40646.62,93108.8,4,11400.0
2025-07-16,52462.18,40646.62,93108.8,4,11400.0
2025-07-17,52462.18,40646.62,93108.8,4,11400.0
2025-07-18,52462.18,40646.62,93108.8,4,11400.0
2025-07-19,52462.18,40646.62,93108.8,4,11400.0
2025-07-20,52462.18,40646.62,93108.8,4,11400.0
2025-07-21,52462.18,40646.62,93108.8,4,11400.0
2025-07-22,53370.93,39668.84,93039.77,3,11400.0
2025-07-23,53705.76,40651.13,94356.89,3,11400.0
2025-07-24,15963.01,78393.89,94356.89,5,11400.0
2025-07-25,0.0,94356.89,94356.89,6,11400.0
2025-07-26,0.0,94356.89,94356.89,6,11400.0
2025-07-27,0.0,94356.89,94356.89,6,11400.0
2025-07-28,8580.47,86969.24,95549.71,5,11400.0
2025-07-29,0.0,95549.71,95549.71,6,11400.0
2025-07-30,0.0,97146.01,97146.01,6,11400.0
2025-07-31,0.0,97146.01,97146.01,6,11400.0
2025-08-01,200.0,97146.01,97346.01,6,11600.0
2025-08-02,200.0,97146.01,97346.01,6,11600.0
2025-08-03,200.0,97146.01,97346.01,6,11600.0
2025-08-04,200.0,97146.01,97346.01,6,11600.0
2025-08-05,200.0,97146.01,97346.01,6,11600.0
2025-08-06,200.0,97146.01,97346.01,6,11600.0
2025-08-07,200.0,97146.01,97346.01,6,11600.0
2025-08-08,200.0,97146.01,97346.01,6,11600.0
2025-08-09,200.0,97146.01,97346.01,6,11600.0
2025-08-10,200.0,97146.01,97346.01,6,11600.0
2025-08-11,200.0,97146.01,97346.01,6,11600.0
2025-08-12,200.0,97146.01,97346.01,6,11600.0
2025-08-13,200.0,97146.01,97346.01,6,11600.0
2025-08-14,200.0,97146.01,97346.01,6,11600.0
2025-08-15,200.0,97146.01,97346.01,6,11600.0
2025-08-16,200.0,97146.01,97346.01,6,11600.0
2025-08-17,200.0,97146.01,97346.01,6,11600.0
2025-08-18,200.0,97146.01,97346.01,6,11600.0
2025-08-19,200.0,97146.01,97346.01,6,11600.0
2025-08-20,200.0,97146.01,97346.01,6,11600.0
2025-08-21,200.0,97146.01,97346.01,6,11600.0
2025-08-22,13074.05,82992.47,96066.53,5,11600.0
2025-08-23,13074.05,82992.47,96066.53,5,11600.0
2025-08-24,13074.05,82992.47,96066.53,5,11600.0
2025-08-25,11827.5,83074.19,94901.69,5,11600.0
2025-08-26,0.0,94901.69,94901.69,6,11600.0
2025-08-27,0.0,95817.06,95817.06,7,11600.0
2025-08-28,0.0,93985.99,93985.99,7,11600.0
2025-08-29,2404.89,93704.68,96109.57,6,11600.0
2025-08-30,2404.89,93704.68,96109.57,6,11600.0
2025-08-31,2404.89,93704.68,96109.57,6,11600.0
2025-09-01,2604.89,93704.68,96309.57,6,11800.0
2025-09-02,2604.89,93704.68,96309.57,6,11800.0
2025-09-03,2604.89,93704.68,96309.57,6,11800.0
2025-09-04,2604.89,93704.68,96309.57,6,11800.0
2025-09-05,11475.52,81877.18,93352.69,5,11800.0
2025-09-06,11475.52,81877.18,93352.69,5,11800.0
2025-09-07,11475.52,81877.18,93352.69,5,11800.0
2025-09-08,11475.52,81877.18,93352.69,5,11800.0
2025-09-09,32555.27,62713.77,95269.04,4,11800.0
2025-09-10,32555.27,62713.77,95269.04,4,11800.0
2025-09-11,32555.27,62713.77,95269.04,4,11800.0
2025-09-12,32555.27,62713.77,95269.04,4,11800.0
2025-09-13,32555.27,62713.77,95269.04,4,11800.0
2025-09-14,32555.27,62713.77,95269.04,4,11800.0
2025-09-15,32555.27,62713.77,95269.04,4,11800.0
2025-09-16,32555.27,62713.77,95269.04,4,11800.0
2025-09-17,32555.27,62713.77,95269.04,4,11800.0
2025-09-18,32555.27,62713.77,95269.04,4,11800.0
2025-09-19,13501.46,81767.57,95269.04,5,11800.0
2025-09-20,13501.46,81767.57,95269.04,5,11800.0
2025-09-21,13501.46,81767.57,95269.04,5,11800.0
2025-09-22,0.0,95269.04,95269.04,6,11800.0
2025-09-23,0.0,95269.04,95269.04,6,11800.0
2025-09-24,0.0,94863.33,94863.33,6,11800.0
2025-09-25,0.0,94863.33,94863.33,6,11800.0
2025-09-26,1609.54,94603.9,96213.45,5,11800.0
2025-09-27,1609.54,94603.9,96213.45,5,11800.0
2025-09-28,1609.54,94603.9,96213.45,5,11800.0
2025-09-29,1609.54,94603.9,96213.45,5,11800.0
2025-09-30,0.0,96213.45,96213.45,6,11800.0
2025-10-01,200.0,96213.45,96413.45,6,12000.0
2025-10-02,200.0,96213.45,96413.45,6,12000.0
2025-10-03,1970.5,94603.9,96574.4,5,12000.0
2025-10-04,1970.5,94603.9,96574.4,5,12000.0
2025-10-05,1970.5,94603.9,96574.4,5,12000.0
2025-10-06,1970.5,94603.9,96574.4,5,12000.0
2025-10-07,1970.5,94603.9,96574.4,5,12000.0
2025-10-08,1970.5,94603.9,96574.4,5,12000.0
2025-10-09,1970.5,94603.9,96574.4,5,12000.0
2025-10-10,1970.5,94603.9,96574.4,5,12000.0
2025-10-11,1970.5,94603.9,96574.4,5,12000.0
2025-10-12,1970.5,94603.9,96574.4,5,12000.0
2025-10-13,1970.5,94603.9,96574.4,5,12000.0
2025-10-14,1970.5,94603.9,96574.4,5,12000.0
2025-10-15,1970.5,94603.9,96574.4,5,12000.0
2025-10-16,1970.5,94603.9,96574.4,5,12000.0
2025-10-17,1970.5,94603.9,96574.4,5,12000.0
2025-10-18,1970.5,94603.9,96574.4,5,12000.0
2025-10-19,1970.5,94603.9,96574.4,5,12000.0
2025-10-20,19604.8,75550.1,95154.89,4,12000.0
2025-10-21,19604.8,75550.1,95154.89,4,12000.0
2025-10-22,19604.8,75550.1,95154.89,4,12000.0
2025-10-23,19604.8,75550.1,95154.89,4,12000.0
2025-10-24,35505.99,61118.08,96624.07,3,12000.0
2025-10-25,35505.99,61118.08,96624.07,3,12000.0
2025-10-26,35505.99,61118.08,96624.07,3,12000.0
2025-10-27,6518.77,90105.3,96624.07,5,12000.0
2025-10-28,0.0,96624.07,96624.07,6,12000.0
2025-10-29,0.0,97275.95,97275.95,6,12000.0
2025-10-30,0.0,97993.01,97993.01,6,12000.0
2025-10-31,0.0,97993.01,97993.01,6,12000.0
2025-11-01,200.0,97993.01,98193.01,6,12200.0
2025-11-02,200.0,97993.01,98193.01,6,12200.0
2025-11-03,200.0,97993.01,98193.01,6,12200.0
2025-11-04,200.0,97993.01,98193.01,6,12200.0
2025-11-05,16142.97,83499.4,99642.38,5,12200.0
2025-11-06,16142.97,83499.4,99642.38,5,12200.0
2025-11-07,16142.97,83499.4,99642.38,5,12200.0
2025-11-08,16142.97,83499.4,99642.38,5,12200.0
2025-11-09,16142.97,83499.4,99642.38,5,12200.0
2025-11-10,16142.97,83499.4,99642.38,5,12200.0
2025-11-11,16142.97,83499.4,99642.38,5,12200.0
2025-11-12,16142.97,83499.4,99642.38,5,12200.0
2025-11-13,16142.97,83499.4,99642.38,5,12200.0
2025-11-14,16142.97,83499.4,99642.38,5,12200.0
2025-11-15,16142.97,83499.4,99642.38,5,12200.0
2025-11-16,16142.97,83499.4,99642.38,5,12200.0
2025-11-17,24819.46,75611.69,100431.15,4,12200.0
2025-11-18,24819.46,75611.69,100431.15,4,12200.0
2025-11-19,24819.46,75611.69,100431.15,4,12200.0
2025-11-20,24819.46,75611.69,100431.15,4,12200.0
2025-11-21,16778.36,81508.53,98286.89,5,12200.0
2025-11-22,16778.36,81508.53,98286.89,5,12200.0
2025-11-23,16778.36,81508.53,98286.89,5,12200.0
2025-11-24,0.0,101235.49,101235.49,6,12200.0
2025-11-25,0.0,103260.2,103260.2,7,12200.0
2025-11-26,0.0,101868.82,101868.82,7,12200.0
2025-11-27,0.0,101868.82,101868.82,7,12200.0
2025-11-28,0.0,104727.94,104727.94,7,12200.0
2025-11-29,0.0,104727.94,104727.94,7,12200.0
2025-11-30,0.0,104727.94,104727.94,7,12200.0
2025-12-01,200.0,104727.94,104927.94,7,12400.0
2025-12-02,200.0,104727.94,104927.94,7,12400.0
2025-12-03,32062.52,75762.01,107824.54,5,12400.0
2025-12-04,39523.58,68979.24,108502.81,4,12400.0
2025-12-05,39523.58,68979.24,108502.81,4,12400.0
2025-12-06,39523.58,68979.24,108502.81,4,12400.0
2025-12-07,39523.58,68979.24,108502.81,4,12400.0
2025-12-08,39523.58,68979.24,108502.81,4,12400.0
2025-12-09,39523.58,68979.24,108502.81,4,12400.0
2025-12-10,39523.58,68979.24,108502.81,4,12400.0
2025-12-11,39523.58,68979.24,108502.81,4,12400.0
2025-12-12,39523.58,68979.24,108502.81,4,12400.0
2025-12-13,39523.58,68979.24,108502.81,4,12400.0
2025-12-14,39523.58,68979.24,108502.81,4,12400.0
2025-12-15,39523.58,68979.24,108502.81,4,12400.0
2025-12-16,39523.58,68979.24,108502.81,4,12400.0
2025-12-17,39523.58,68979.24,108502.81,4,12400.0
2025-12-18,39523.58,68979.24,108502.81,4,12400.0
2025-12-19,39523.58,68979.24,108502.81,4,12400.0
2025-12-20,39523.58,68979.24,108502.81,4,12400.0
2025-12-21,39523.58,68979.24,108502.81,4,12400.0
2025-12-22,0.0,108502.81,108502.81,7,12400.0
2025-12-23,0.0,110130.36,110130.36,8,12400.0
2025-12-24,0.0,110130.36,110130.36,8,12400.0
2025-12-25,0.0,110130.36,110130.36,8,12400.0
2025-12-26,18232.63,93610.8,111843.43,7,12400.0
2025-12-27,18232.63,93610.8,111843.43,7,12400.0
2025-12-28,18232.63,93610.8,111843.43,7,12400.0
2025-12-29,13036.89,87774.95,100811.83,6,12400.0
2025-12-30,30981.39,73358.86,104340.25,5,12400.0
2025-12-31,30981.39,73358.86,104340.25,5,12400.0
2026-01-01,31181.39,73358.86,104540.25,5,12600.0
2026-01-02,31181.39,73358.86,104540.25,5,12600.0
2026-01-03,31181.39,73358.86,104540.25,5,12600.0
2026-01-04,31181.39,73358.86,104540.25,5,12600.0
2026-01-05,31181.39,73358.86,104540.25,5,12600.0
2026-01-06,72093.47,36215.39,108308.85,3,12600.0
2026-01-07,72093.47,36215.39,108308.85,3,12600.0
2026-01-08,72093.47,36215.39,108308.85,3,12600.0
2026-01-09,72093.47,36215.39,108308.85,3,12600.0
2026-01-10,72093.47,36215.39,108308.85,3,12600.0
2026-01-11,72093.47,36215.39,108308.85,3,12600.0
2026-01-12,72093.47,36215.39,108308.85,3,12600.0
2026-01-13,72093.47,36215.39,108308.85,3,12600.0
2026-01-14,72093.47,36215.39,108308.85,3,12600.0
2026-01-15,72093.47,36215.39,108308.85,3,12600.0
2026-01-16,72093.47,36215.39,108308.85,3,12600.0
2026-01-17,72093.47,36215.39,108308.85,3,12600.0
2026-01-18,72093.47,36215.39,108308.85,3,12600.0
2026-01-19,72093.47,36215.39,108308.85,3,12600.0
2026-01-20,81495.89,22713.92,104209.81,2,12600.0
2026-01-21,89165.89,15741.19,104907.08,1,12600.0
2026-01-22,89165.89,15741.19,104907.08,1,12600.0
2026-01-23,89165.89,15741.19,104907.08,1,12600.0
2026-01-24,89165.89,15741.19,104907.08,1,12600.0
2026-01-25,89165.89,15741.19,104907.08,1,12600.0
2026-01-26,68184.48,36722.61,104907.08,2,12600.0
2026-01-27,75213.25,31791.97,107005.22,2,12600.0
2026-01-28,76577.57,32032.73,108610.3,2,12600.0
2026-01-29,38563.96,70046.34,108610.3,4,12600.0
2026-01-30,16841.9,91768.4,108610.3,5,12600.0
2026-01-31,16841.9,91768.4,108610.3,5,12600.0
2026-02-01,17041.9,91768.4,108810.3,5,12800.0
2026-02-02,40936.17,70046.34,110982.51,4,12800.0
2026-02-03,58856.87,53754.79,112611.66,3,12800.0
2026-02-04,76777.57,37463.25,114240.82,2,12800.0
2026-02-05,93069.11,15741.19,108810.3,1,12800.0
2026-02-06,93069.11,15741.19,108810.3,1,12800.0
2026-02-07,93069.11,15741.19,108810.3,1,12800.0
2026-02-08,93069.11,15741.19,108810.3,1,12800.0
2026-02-09,93069.11,15741.19,108810.3,1,12800.0
2026-02-10,93069.11,15741.19,108810.3,1,12800.0
2026-02-11,93069.11,15741.19,108810.3,1,12800.0
2026-02-12,93069.11,15741.19,108810.3,1,12800.0
2026-02-13,93069.11,15741.19,108810.3,1,12800.0
2026-02-14,93069.11,15741.19,108810.3,1,12800.0
2026-02-15,93069.11,15741.19,108810.3,1,12800.0
2026-02-16,93069.11,15741.19,108810.3,1,12800.0
2026-02-17,93069.11,15741.19,108810.3,1,12800.0
2026-02-18,93069.11,15741.19,108810.3,1,12800.0
2026-02-19,93069.11,15741.19,108810.3,1,12800.0
2026-02-20,93069.11,15741.19,108810.3,1,12800.0
2026-02-21,93069.11,15741.19,108810.3,1,12800.0
2026-02-22,93069.11,15741.19,108810.3,1,12800.0
2026-02-23,93069.11,15741.19,108810.3,1,12800.0
2026-02-24,93069.11,15741.19,108810.3,1,12800.0
2026-02-25,93069.11,15741.19,108810.3,1,12800.0
2026-02-26,0.0,108810.3,108810.3,6,12800.0
2026-02-27,0.0,108810.3,108810.3,6,12800.0
2026-02-28,0.0,108810.3,108810.3,6,12800.0
2026-03-01,200.0,108810.3,109010.3,6,13000.0
2026-03-02,200.0,108810.3,109010.3,6,13000.0
2026-03-03,200.0,108810.3,109010.3,6,13000.0
2026-03-04,200.0,108810.3,109010.3,6,13000.0
2026-03-05,200.0,108810.3,109010.3,6,13000.0
2026-03-06,200.0,108810.3,109010.3,6,13000.0
2026-03-07,200.0,108810.3,109010.3,6,13000.0
2026-03-08,200.0,108810.3,109010.3,6,13000.0
2026-03-09,200.0,108810.3,109010.3,6,13000.0
2026-03-10,200.0,108810.3,109010.3,6,13000.0
2026-03-11,200.0,108810.3,109010.3,6,13000.0
2026-03-12,200.0,108810.3,109010.3,6,13000.0
2026-03-13,200.0,108810.3,109010.3,6,13000.0
2026-03-14,200.0,108810.3,109010.3,6,13000.0
2026-03-15,200.0,108810.3,109010.3,6,13000.0
2026-03-16,24138.27,87048.24,111186.51,5,13000.0
2026-03-17,24138.27,87048.24,111186.51,5,13000.0
2026-03-18,24138.27,87048.24,111186.51,5,13000.0
2026-03-19,24138.27,87048.24,111186.51,5,13000.0
2026-03-20,24138.27,87048.24,111186.51,5,13000.0
2026-03-21,24138.27,87048.24,111186.51,5,13000.0
2026-03-22,24138.27,87048.24,111186.51,5,13000.0
2026-03-23,24138.27,87048.24,111186.51,5,13000.0
2026-03-24,0.0,115266.89,115266.89,7,13000.0
2026-03-25,0.0,115266.89,115266.89,7,13000.0
2026-03-26,34119.0,87775.74,121894.74,6,13000.0
2026-03-27,0.0,121894.74,121894.74,8,13000.0
2026-03-28,0.0,121894.74,121894.74,8,13000.0
2026-03-29,0.0,121894.74,121894.74,8,13000.0
2026-03-30,0.0,112599.25,112599.25,7,13000.0
2026-03-31,0.0,119458.8,119458.8,7,13000.0
2026-04-01,44915.8,79732.25,124648.05,5,13200.0
2026-04-02,79260.2,49867.55,129127.75,4,13200.0
2026-04-03,79260.2,49867.55,129127.75,4,13200.0
2026-04-04,79260.2,49867.55,129127.75,4,13200.0
2026-04-05,79260.2,49867.55,129127.75,4,13200.0
2026-04-06,79260.2,49867.55,129127.75,4,13200.0
2026-04-07,79260.2,49867.55,129127.75,4,13200.0
2026-04-08,95796.15,34834.87,130631.02,3,13200.0
2026-04-09,95796.15,34834.87,130631.02,3,13200.0
2026-04-10,95796.15,34834.87,130631.02,3,13200.0
2026-04-11,95796.15,34834.87,130631.02,3,13200.0
2026-04-12,95796.15,34834.87,130631.02,3,13200.0
2026-04-13,95796.15,34834.87,130631.02,3,13200.0
2026-04-14,99711.26,31283.75,130995.01,2,13200.0
2026-04-15,99711.26,31283.75,130995.01,2,13200.0
2026-04-16,99711.26,31283.75,130995.01,2,13200.0
2026-04-17,99711.26,31283.75,130995.01,2,13200.0
2026-04-18,99711.26,31283.75,130995.01,2,13200.0
2026-04-19,99711.26,31283.75,130995.01,2,13200.0
2026-04-20,107306.54,24378.95,131685.49,1,13200.0
2026-04-21,107306.54,24378.95,131685.49,1,13200.0
2026-04-22,107306.54,24378.95,131685.49,1,13200.0
2026-04-23,87553.72,44131.77,131685.49,2,13200.0
2026-04-24,41463.8,90221.69,131685.49,4,13200.0
2026-04-25,41463.8,90221.69,131685.49,4,13200.0
2026-04-26,41463.8,90221.69,131685.49,4,13200.0
2026-04-27,0.0,131900.03,131900.03,6,13200.0
2026-04-28,0.0,131900.03,131900.03,6,13200.0
2026-04-29,0.0,131900.03,131900.03,6,13200.0
2026-04-30,0.0,131900.03,131900.03,6,13200.0
2026-05-01,200.0,131900.03,132100.03,6,13400.0
2026-05-02,200.0,131900.03,132100.03,6,13400.0
2026-05-03,200.0,131900.03,132100.03,6,13400.0
2026-05-04,200.0,131900.03,132100.03,6,13400.0
2026-05-05,200.0,131900.03,132100.03,6,13400.0
2026-05-06,200.0,131900.03,132100.03,6,13400.0
2026-05-07,200.0,131900.03,132100.03,6,13400.0
2026-05-08,200.0,131900.03,132100.03,6,13400.0
2026-05-09,200.0,131900.03,132100.03,6,13400.0
2026-05-10,200.0,131900.03,132100.03,6,13400.0
2026-05-11,200.0,131900.03,132100.03,6,13400.0
2026-05-12,200.0,131900.03,132100.03,6,13400.0
2026-05-13,200.0,131900.03,132100.03,6,13400.0
2026-05-14,200.0,131900.03,132100.03,6,13400.0
2026-05-15,200.0,131900.03,132100.03,6,13400.0
2026-05-16,200.0,131900.03,132100.03,6,13400.0
2026-05-17,200.0,131900.03,132100.03,6,13400.0
2026-05-18,200.0,131900.03,132100.03,6,13400.0
2026-05-19,200.0,131900.03,132100.03,6,13400.0
2026-05-20,200.0,131900.03,132100.03,6,13400.0
2026-05-21,200.0,131900.03,132100.03,6,13400.0
2026-05-22,200.0,131900.03,132100.03,6,13400.0
2026-05-23,200.0,131900.03,132100.03,6,13400.0
2026-05-24,200.0,131900.03,132100.03,6,13400.0
2026-05-25,200.0,131900.03,132100.03,6,13400.0
2026-05-26,7785.9,126474.43,134260.33,6,13400.0
2026-05-27,0.0,135487.0,135487.0,7,13400.0
2026-05-28,0.0,140433.25,140433.25,8,13400.0
2026-05-29,0.0,145255.82,145255.82,8,13400.0
2026-05-30,0.0,145255.82,145255.82,8,13400.0
2026-05-31,0.0,145255.82,145255.82,8,13400.0
2026-06-01,18725.68,128718.94,147444.62,6,13600.0
2026-06-02,18725.68,128718.94,147444.62,6,13600.0
2026-06-03,60486.73,92404.99,152891.71,5,13600.0
2026-06-04,60486.73,92404.99,152891.71,5,13600.0
2026-06-05,60486.73,92404.99,152891.71,5,13600.0
2026-06-06,60486.73,92404.99,152891.71,5,13600.0
2026-06-07,60486.73,92404.99,152891.71,5,13600.0
2026-06-08,60486.73,92404.99,152891.71,5,13600.0
2026-06-09,60486.73,92404.99,152891.71,5,13600.0
2026-06-10,60486.73,92404.99,152891.71,5,13600.0
2026-06-11,60486.73,92404.99,152891.71,5,13600.0
2026-06-12,60486.73,92404.99,152891.71,5,13600.0
2026-06-13,60486.73,92404.99,152891.71,5,13600.0
2026-06-14,60486.73,92404.99,152891.71,5,13600.0
2026-06-15,90293.87,65307.59,155601.45,4,13600.0
2026-06-16,90293.87,65307.59,155601.45,4,13600.0
2026-06-17,90293.87,65307.59,155601.45,4,13600.0
2026-06-18,90293.87,65307.59,155601.45,4,13600.0
2026-06-19,90293.87,65307.59,155601.45,4,13600.0
2026-06-20,90293.87,65307.59,155601.45,4,13600.0
2026-06-21,90293.87,65307.59,155601.45,4,13600.0
2026-06-22,90293.87,65307.59,155601.45,4,13600.0
2026-06-23,118663.02,40278.1,158941.12,2,13600.0
2026-06-24,118663.02,40278.1,158941.12,2,13600.0
2026-06-25,156822.49,0.0,156822.49,0,13600.0
2026-06-26,101934.62,54887.87,156822.49,2,13600.0
2026-06-27,101934.62,54887.87,156822.49,2,13600.0
2026-06-28,101934.62,54887.87,156822.49,2,13600.0
2026-06-29,101934.62,54887.87,156822.49,2,13600.0
2026-06-30,101934.62,54887.87,156822.49,2,13600.0
2026-07-01,102134.62,54887.87,157022.49,2,13800.0
2026-07-02,102134.62,54887.87,157022.49,2,13800.0
2026-07-03,102134.62,54887.87,157022.49,2,13800.0
2026-07-04,102134.62,54887.87,157022.49,2,13800.0
2026-07-05,102134.62,54887.87,157022.49,2,13800.0
2026-07-06,102134.62,54887.87,157022.49,2,13800.0
2026-07-07,102134.62,54887.87,157022.49,2,13800.0
2026-07-08,102134.62,54887.87,157022.49,2,13800.0
2026-07-09,136635.57,23523.37,160158.94,1,13800.0
2026-07-10,136635.57,23523.37,160158.94,1,13800.0
2026-07-11,136635.57,23523.37,160158.94,1,13800.0
2026-07-12,136635.57,23523.37,160158.94,1,13800.0
2026-07-13,136635.57,23523.37,160158.94,1,13800.0
2026-07-14,136635.57,23523.37,160158.94,1,13800.0
2026-07-15,162511.28,0.0,162511.28,0,13800.0
